Cluster ID,Concept ID,Term
msk_cod,361767009,Entire intervertebral disc of second lumbar vertebra
msk_cod,722833004,Avulsion of levator ani from symphysis pubis in female (disorder)
msk_cod,249761003,Large finger
msk_cod,1084011000119100,Inflammation of bilateral mastoids
msk_cod,93381009,Congenital misalignment of sternebra
msk_cod,18231007,Paraplegic immobility syndrome
msk_cod,182062002,Condyle of tibia
msk_cod,1197587003,"Lethal neonatal spasticity, epileptic encephalopathy syndrome (disorder)"
msk_cod,306947000,Arytenoid partially fixed
msk_cod,128619003,Disorder of toe
msk_cod,1080001000119106,Primary Ewing sarcoma of bone of left foot (disorder)
msk_cod,208298007,"Closed fracture olecranon, intra-articular"
msk_cod,44433009,Recurrent transient tic disorder
msk_cod,409514003,Acral gangrene (disorder)
msk_cod,442486007,Paraneoplastic myositis
msk_cod,202487003,Sacroiliac joint pain
msk_cod,12105741000119107,Burn of right hand
msk_cod,316611000119104,Osteophyte of left shoulder (disorder)
msk_cod,1187118005,Entire intervertebral symphysis of sacrococcygeal junction
msk_cod,442183006,Psychogenic dyskinesia
msk_cod,16606681000119101,Seronegative rheumatoid arthritis in remission
msk_cod,33081004,Structure of arch of fourth lumbar vertebra
msk_cod,399901005,Acquired plantar keratoderma (disorder)
msk_cod,254148004,Hereditary acroosteolysis (disorder)
msk_cod,710813008,Dactylitis of toe
msk_cod,205277006,Capitate-hamate synostosis
msk_cod,287115001,Insect bite to hand - nonvenomous
msk_cod,734996002,Entire peripheral nerve of knee region (body structure)
msk_cod,297217002,Rib pain
msk_cod,720515009,Distal arthrogryposis type 6 (disorder)
msk_cod,126655004,Neoplasm of lower limb
msk_cod,312837005,Spinal dislocation with cervical cord lesion
msk_cod,1172701002,Facial diplegia with paresthesia (disorder)
msk_cod,208789008,"Closed traumatic dislocation elbow joint, divergent"
msk_cod,281491008,Acquired fixed flexion deformity of joint of lower limb
msk_cod,1003620005,Congenital crooked finger
msk_cod,49129006,Structure of apical ligament of odontoid process
msk_cod,307609003,Adamantinoma of long bone
msk_cod,423753005,Reflex blepharospasm (disorder)
msk_cod,11774171000119103,Contusion of left ring finger
msk_cod,125872003,Fracture of sacrum
msk_cod,774082004,Neonatal dermatomyositis
msk_cod,202999001,Abscess of bursa of knee (disorder)
msk_cod,11821491000119109,Closed traumatic posterior dislocation of right sternoclavicular joint
msk_cod,1255276000,Closed fracture of proximal phalanx of multiple fingers (disorder)
msk_cod,202424007,Villonodular synovitis of the shoulder region
msk_cod,272715009,Third of patella
msk_cod,208857009,Closed traumatic dislocation digit
msk_cod,787408008,"Osteopathia striata, pigmentary dermopathy, white forelock syndrome"
msk_cod,20433007,Fracture of upper end of tibia
msk_cod,1258934002,Atherosclerosis of femoral artery
msk_cod,32929005,Structure of superior lateral genicular artery
msk_cod,1073701000119107,Rheumatoid arthritis of left foot (disorder)
msk_cod,202414004,Haemarthrosis of tibiofibular joint
msk_cod,721532004,Injury of ulnar nerve at forearm level (disorder)
msk_cod,16819541000119108,Spontaneous rupture of plantar fascia of left foot
msk_cod,298193009,Finger joint hypermobility
msk_cod,283272001,Glass in foot
msk_cod,111315008,Longitudinal deficiency of tibia AND/OR fibula
msk_cod,15253005,Asymmetry of face
msk_cod,372940009,Acute suppurative arthritis (disorder)
msk_cod,80698001,Orbital myositis
msk_cod,299164004,Increased active range of thumb abduction
msk_cod,66265004,Cementitis
msk_cod,282743009,Malignant bone pain
msk_cod,783340009,Osteitis of pelvis
msk_cod,276699009,Third fontanelle
msk_cod,445335008,Inflammation of extensor indicis muscle tendon (disorder)
msk_cod,1003515004,Agenesis of tibia
msk_cod,304300000,Increased range of elbow movement
msk_cod,866087009,Metastatic fracture of vertebra
msk_cod,306933004,Erythema over mastoid
msk_cod,716276009,Acquired deformity of knee joint (disorder)
msk_cod,209266005,Closed fracture dislocation radiocarpal joint
msk_cod,427973005,Fistula of knee joint (disorder)
msk_cod,1237080008,Traumatic fracture of mandible
msk_cod,427945008,Segmental dystonia (disorder)
msk_cod,705099002,Structure of pars interarticularis of cervical vertebra (body structure)
msk_cod,230334008,Drug-induced tic
msk_cod,299181008,Decreased passive range of thumb adduction
msk_cod,12519004,Sprain of sacroiliac ligament
msk_cod,57201002,Marfanoid joint hypermobility syndrome (disorder)
msk_cod,127256003,Neoplasm of lateral axillary lymph nodes
msk_cod,1079681000119106,Congenital pigmented melanocytic naevus of skin of left lower extremity
msk_cod,735843000,Rupture of calcaneofibular ligament (disorder)
msk_cod,208598008,"Closed fracture patella, distal pole"
msk_cod,313881000119104,Atrophy of muscle of right forearm (disorder)
msk_cod,770397004,Deep full thickness burn of finger (disorder)
msk_cod,11768931000119102,Traumatic rupture of tendon of right forearm (disorder)
msk_cod,733425005,Acrocephalopolysyndactyly type IV (disorder)
msk_cod,1073451000119104,Infective arthritis of right wrist (disorder)
msk_cod,15604000,Osteitis of shoulder region
msk_cod,767189000,Synovial cyst of multiple joints (disorder)
msk_cod,721327004,Fracture of symphysis of mandible (disorder)
msk_cod,318731000119102,Osteoarthritis of joint of right wrist (disorder)
msk_cod,283286002,Wood splinter in elbow
msk_cod,75467001,Intervertebral disc disorder of cervical region with myelopathy
msk_cod,202321000,Ankylosis of metatarsophalangeal joint
msk_cod,367811004,Inferior articular process of tenth thoracic vertebra
msk_cod,285619009,Metastasis to vertebral column of unknown primary
msk_cod,718932002,Somatic dysfunction of knee region (finding)
msk_cod,202421004,Hemarthrosis of interphalangeal joint of toe
msk_cod,247024006,Sector pupil palsy
msk_cod,202700003,Neuropathic spondylopathy
msk_cod,208483008,Open fracture finger middle phalanx
msk_cod,93441003,Dumbbell-shaped cartilaginous centrum of cervical vertebra
msk_cod,28490001000004108,Compression fracture of L2
msk_cod,188072006,Malignant melanoma of lower leg
msk_cod,428798001,Closed fracture of tibial plateau (disorder)
msk_cod,1255427009,Cyst of anterior horn of medial meniscus of knee
msk_cod,1204141008,Thrombosis of deep vein of calf
msk_cod,699103001,Foot dusky pink when dependent (finding)
msk_cod,705058008,Charcot arthropathy of forefoot (disorder)
msk_cod,70424007,Intervertebral foramen of fifth cervical vertebra
msk_cod,188943007,Benign neoplasm of hand bones
msk_cod,306936007,Epithelial debris of mastoid cavity
msk_cod,724625003,Problem of upper limb (finding)
msk_cod,11306121000119102,Open avulsion fracture of anterior inferior spine of right ilium
msk_cod,770679002,"Polyneuropathy, intellectual disability, acromicria, premature menopause syndrome (disorder)"
msk_cod,10928041000119101,Closed fracture of neck of metacarpal bone of left hand (disorder)
msk_cod,249692009,Absence of sternum
msk_cod,94620005,Secondary malignant neoplasm of tarsal bone
msk_cod,4367009,Hoover sign
msk_cod,109403002,Complete perimaxillary faciosynostosis
msk_cod,771450007,Frostbite with tissue necrosis of upper arm (disorder)
msk_cod,402467002,Elephantiasic pretibial myxedema (disorder)
msk_cod,208816002,Closed dislocation of midcarpal joint of wrist
msk_cod,188064009,Malignant melanoma of finger
msk_cod,278088004,Flat sacral curve
msk_cod,1258936000,Congenital complete absence of right upper limb (disorder)
msk_cod,292016007,Body of coccygeal vertebra
msk_cod,360835006,Structure of foramen of atlas
msk_cod,306848006,Occlusion of femoropopliteal bypass graft
msk_cod,10678351000119102,Localized swelling of toe of right foot (finding)
msk_cod,774141001,Instability of left shoulder joint
msk_cod,897586009,Congenital radial deviation of bilateral fingers
msk_cod,84097002,Articular cartilage disorder of multiple sites
msk_cod,30767006,Gait apraxia
msk_cod,711286009,Intermittent effusion of joint (disorder)
msk_cod,704252008,Pathological fracture of fibula due to neoplastic disease
msk_cod,208051009,"Open spinal fracture with posterior thoracic cord lesion, T7-12"
msk_cod,211199006,"Abrasion of axilla, infected"
msk_cod,15982311000119104,Weakness of left facial muscle due to and following cerebrovascular disease (disorder)
msk_cod,52022007,Total absence of ulna
msk_cod,93904009,Malignant neoplasm of muscle of inguinal region
msk_cod,768001004,Bilateral femoral hernia
msk_cod,263101006,Fracture subluxation of superior radioulnar joint
msk_cod,11863121000119108,Superficial injury of skin of great toe of left foot (disorder)
msk_cod,10971531000119108,Open wound of right elbow region due to animal bite (disorder)
msk_cod,299796002,Galant reflex absent
msk_cod,1259654009,Chorea due to Lesch-Nyhan syndrome (disorder)
msk_cod,774138005,Instability of right hip joint (finding)
msk_cod,722433005,Dyschondrosteosis and nephritis syndrome (disorder)
msk_cod,733118006,"Aphalangy, hemivertebra, urogenital, intestinal dysgenesis syndrome"
msk_cod,102578005,Paradoxical bronchospasm
msk_cod,31969008,"Gumma of bone, of late yaws"
msk_cod,205188009,Transverse arrest phalangeal level second ray
msk_cod,403301006,Drug-induced onycholysis (disorder)
msk_cod,209331006,Open fracture subluxation of proximal interphalangeal joint
msk_cod,202695005,Two-level lumbosacral spondylosis with radiculopathy
msk_cod,263046005,Subluxation of coccyx
msk_cod,299244004,No active range of hip flexion
msk_cod,208984006,Open traumatic subluxation ankle joint
msk_cod,66277009,Denervation
msk_cod,1075401000119102,Chronic rupture of medial collateral ligament of right knee (disorder)
msk_cod,771185000,"Imperforate oropharynx, costovertebral anomalies syndrome (disorder)"
msk_cod,10672191000119107,Ulcer of buttock (disorder)
msk_cod,239725005,ACL - Anterior cruciate ligament rupture
msk_cod,202736000,Lumbar disc prolapse with cauda equina compression
msk_cod,65573001,High assimilation pelvis
msk_cod,283200005,Fishing hook in wrist
msk_cod,123535000,Open fracture of sacrum AND/OR coccyx with cauda equina injury
msk_cod,11842451000119109,Strain of tendon of left ankle (disorder)
msk_cod,288218006,Tendon rupture - hip
msk_cod,11836631000119100,Open traumatic dislocation of tarsometatarsal joint of left foot (disorder)
msk_cod,16229011000119100,Primary malignant neoplasm of soft tissue of right hip (disorder)
msk_cod,162145001,Vulval pain
msk_cod,51514006,Closed fracture of C1-C4 level with posterior cord syndrome (disorder)
msk_cod,425794000,Bone tissue of third sacral vertebra (body structure)
msk_cod,782661001,Chronic sacroiliac joint pain
msk_cod,230349000,Hyoid myoclonus
msk_cod,93100001,Lack of ossification of humerus
msk_cod,300957005,Postural low back pain (disorder)
msk_cod,23370003,Nucleus pulposus of intervertebral disc of sixth lumbar vertebra
msk_cod,1156822001,Autosomal recessive familial Parkinson disease
msk_cod,15724005,Fracture of vertebral column without spinal cord injury
msk_cod,47504004,Open wound of axillary region with complication (disorder)
msk_cod,427584009,Closed Salter-Harris type II fracture of lower epiphysis of femur (disorder)
msk_cod,280791004,Entire T9 vertebral lamina
msk_cod,359780007,Secondary malignant neoplasm of brachial lymph nodes
msk_cod,42945005,Open fracture of radius
msk_cod,210704007,Severe multi tissue damage lower leg
msk_cod,713847007,Post-surgery obturator neuralgia (disorder)
msk_cod,733247008,Open bite of hand
msk_cod,16027551000119106,Exostosis of left tibia (disorder)
msk_cod,263479000,Entire joint between bodies of L6 and S1 (body structure)
msk_cod,197939009,Painful hematuria
msk_cod,239883006,Endemic osteoarthritis
msk_cod,299663009,Buttock crease symmetrical
msk_cod,16008191000119104,Degenerative rupture of triangular fibrocartilage of left wrist (disorder)
msk_cod,83635002,Fracture of transverse process of vertebra
msk_cod,208478000,"Open fracture finger proximal phalanx, base"
msk_cod,77598002,Open fracture acetabulum
msk_cod,704155000,Closed fracture of phalanx of ring finger (disorder)
msk_cod,110288007,Joint tenderness
msk_cod,269071004,Open fracture atlas
msk_cod,1079861000119101,Dysplastic nevus of left leg
msk_cod,17415003,Superficial injury of finger with infection
msk_cod,250095008,Asymmetrical genu valgum
msk_cod,127194005,Subscapular axillary lymphadenopathy
msk_cod,45424003,Structure of intervertebral disc space of fourth thoracic vertebra
msk_cod,812821000000102,Traumatic injury of forearm
msk_cod,240010005,Soft tissue lesion of lower leg and ankle
msk_cod,43105007,Choreoathetosis
msk_cod,298776003,Normal active range of shoulder flexion
msk_cod,247370006,Quadratus lumborum syndrome
msk_cod,94943003,Neoplasm of uncertain behavior of muscle of hip
msk_cod,109528007,Congenital transverse maxillary hypoplasia
msk_cod,92313009,Benign neoplasm of radius
msk_cod,247355005,Flank pain
msk_cod,249743007,Proportionate short arms
msk_cod,274147008,Varus deformity of great toe
msk_cod,12241671000119104,Osteoarthritis of finger joint of right hand (disorder)
msk_cod,210511009,Open wound of shoulder region with tendon involvement
msk_cod,237964009,Glycogen synthase deficiency
msk_cod,15951461000119105,Melanoma in situ of bilateral upper limbs
msk_cod,211501009,"Contusion, clavicular area"
msk_cod,405266003,Acute somatic dysfunction (finding)
msk_cod,726331006,Injury of muscle of trunk (disorder)
msk_cod,299942009,Impaired joint position sense
msk_cod,724224007,Palmoplantar keratoderma with clinodactyly syndrome (disorder)
msk_cod,5353008,Open wound of hip AND thigh without complication (disorder)
msk_cod,1079051000119105,Primary angiosarcoma of right upper limb
msk_cod,767213002,Talipes cavovalgus (disorder)
msk_cod,724822003,Functional dystonia (disorder)
msk_cod,249688002,Protrusion of medial end of clavicle
msk_cod,161882006,Crick in neck
msk_cod,87074006,Adult sialic acid storage disease
msk_cod,10640791000119105,Chronic ulcer of skin of calf
msk_cod,700439005,Osteomyelitis of midfoot
msk_cod,293481000119109,Acute deep vein thrombosis of right iliac vein (disorder)
msk_cod,235084007,Long face syndrome
msk_cod,15632531000119107,Bilateral temporomandibular joint pain dysfunction syndrome
msk_cod,212455007,Traumatic rupture of cervical intervertebral disc
msk_cod,95963003,Centrum of lumbar vertebra
msk_cod,300415009,Guarding of left lumbar region
msk_cod,266598008,Vaginismus due to non-psychogenic cause
msk_cod,726231008,Laceration of adductor muscle of thigh (disorder)
msk_cod,11861921000119105,Traumatic rupture of medial collateral ligament of right knee joint (disorder)
msk_cod,201570004,Reactive arthropathy of tibiofibular joint
msk_cod,766819001,Severe lateral tibial bowing with short stature
msk_cod,821101000000100,Trunk lateral leaning gait (finding)
msk_cod,80138003,Isaacs syndrome
msk_cod,263247007,Os calcis fracture
